ID,adj.P.Val,P.Value,t,B,logFC,SPOT_ID,ORF
7448_at,9.68E-01,9.33E-01,0.0841344,-6.8945,0.00340125,7448,VTN
51621_at,9.68E-01,9.33E-01,-0.0841314,-6.8945,-0.00488806,51621,KLF13
525_at,9.68E-01,9.33E-01,0.0839524,-6.89451,0.00312649,525,ATP6V1B1
220081_at,9.68E-01,9.33E-01,-0.0837776,-6.89453,-0.0023318,220081,ERICH6B
26112_at,9.68E-01,9.34E-01,0.0834801,-6.89455,0.00534926,26112,CCDC69
2746_at,9.68E-01,9.34E-01,0.0833209,-6.89457,0.00448424,2746,GLUD1
85406_at,9.69E-01,9.34E-01,0.0829225,-6.8946,0.00403724,85406,DNAJC14
50617_at,9.69E-01,9.34E-01,-0.0828329,-6.89461,-0.00222144,50617,ATP6V0A4
63940_at,9.69E-01,9.34E-01,0.0827514,-6.89461,0.00626101,63940,GPSM3
2329_at,9.69E-01,9.34E-01,0.0826635,-6.89462,0.00295736,2329,FMO4
1821_at,9.69E-01,9.34E-01,0.0823793,-6.89464,0.00258946,1821,DRP2
83547_at,9.69E-01,9.35E-01,-0.08225,-6.89465,-0.00711933,83547,RILP
6594_at,9.69E-01,9.35E-01,-0.0818424,-6.89469,-0.00276834,6594,SMARCA1
317749_at,9.69E-01,9.35E-01,-0.0817779,-6.89469,-0.00513275,317749,DHRS4L2
80157_at,9.69E-01,9.35E-01,-0.0813536,-6.89473,-0.00202729,80157,CWH43
2117_at,9.69E-01,9.35E-01,0.0813241,-6.89473,0.00294201,2117,ETV3
56169_at,9.69E-01,9.35E-01,0.0812711,-6.89473,0.00275779,56169,GSDMC
7070_at,9.69E-01,9.35E-01,0.0812502,-6.89473,0.00338408,7070,THY1
25923_at,9.69E-01,9.35E-01,-0.0811642,-6.89474,-0.00574423,25923,ATL3
123355_at,9.7E-01,9.36E-01,-0.0809914,-6.89476,-0.00517634,123355,LRRC28
8270_at,9.7E-01,9.36E-01,-0.0808433,-6.89477,-0.00461227,8270,LAGE3
54454_at,9.7E-01,9.36E-01,-0.0805683,-6.89479,-0.00446063,54454,ATAD2B
284573_at,9.7E-01,9.36E-01,0.0805337,-6.89479,0.00236039,284573,LINC00303
8912_at,9.7E-01,9.36E-01,0.0804407,-6.8948,0.00429461,8912,CACNA1H
8828_at,9.7E-01,9.36E-01,0.0803495,-6.89481,0.00474727,8828,NRP2
4802_at,9.7E-01,9.36E-01,0.0800883,-6.89483,0.00397731,4802,NFYC
79669_at,9.7E-01,9.36E-01,-0.0799129,-6.89484,-0.00357287,79669,C3orf52
1181_at,9.7E-01,9.37E-01,-0.0795186,-6.89487,-0.00279358,1181,CLCN2
6046_at,9.7E-01,9.37E-01,0.0793435,-6.89489,0.00162011,6046,BRD2
9196_at,9.7E-01,9.37E-01,-0.0792326,-6.8949,-0.00400489,9196,KCNAB3
339221_at,9.7E-01,9.37E-01,-0.0790854,-6.89491,-0.00281135,339221,ENPP7
27006_at,9.7E-01,9.37E-01,0.07905,-6.89491,0.00398983,27006,FGF22
143501_at,9.7E-01,9.37E-01,0.0790139,-6.89491,0.00234,143501,C11orf40
4921_at,9.7E-01,9.37E-01,-0.0790089,-6.89491,-0.00231408,4921,DDR2
200172_at,9.7E-01,9.37E-01,-0.0789743,-6.89492,-0.00396889,200172,SLFNL1
8467_at,9.71E-01,9.37E-01,0.0785212,-6.89495,0.00475971,8467,SMARCA5
6387_at,9.71E-01,9.38E-01,0.0784386,-6.89496,0.00271435,6387,CXCL12
338436_at,9.71E-01,9.38E-01,-0.0783911,-6.89496,-0.00225935,338436,BLACE
23105_at,9.71E-01,9.38E-01,0.0783125,-6.89497,0.00446015,23105,FSTL4
1737_at,9.71E-01,9.38E-01,0.078102,-6.89498,0.00496376,1737,DLAT
259215_at,9.71E-01,9.38E-01,0.0780879,-6.89499,0.00518837,259215,LY6G6F
29954_at,9.71E-01,9.38E-01,0.0776876,-6.89502,0.0028339,29954,POMT2
2587_at,9.71E-01,9.38E-01,0.0776699,-6.89502,0.00251875,2587,GALR1
6727_at,9.71E-01,9.38E-01,-0.0776045,-6.89502,-0.00258005,6727,SRP14
89766_at,9.71E-01,9.38E-01,-0.0775306,-6.89503,-0.00295154,89766,UMODL1
388662_at,9.71E-01,9.38E-01,-0.0775031,-6.89503,-0.00269589,388662,SLC6A17
3889_at,9.71E-01,9.38E-01,-0.0773325,-6.89504,-0.00245468,3889,KRT83
79966_at,9.71E-01,9.38E-01,-0.0773324,-6.89504,-0.00332933,79966,SCD5
10528_at,9.71E-01,9.38E-01,-0.0772823,-6.89505,-0.00278726,10528,NOP56
79992_at,9.71E-01,9.39E-01,0.0772372,-6.89505,0.00442819,79992,AGPAT4-IT1
24139_at,9.71E-01,9.39E-01,0.0769947,-6.89507,0.00484226,24139,EML2
389073_at,9.71E-01,9.39E-01,-0.0769488,-6.89507,-0.00183728,389073,C2orf80
54821_at,9.71E-01,9.39E-01,-0.076818,-6.89508,-0.00289271,54821,ERCC6L
10240_at,9.71E-01,9.39E-01,-0.0766616,-6.8951,-0.00409511,10240,MRPS31
388667_at,9.71E-01,9.39E-01,0.0765979,-6.8951,0.00167284,388667,C1orf137
83451_at,9.71E-01,9.39E-01,-0.0763707,-6.89512,-0.00297033,83451,ABHD11
1080_at,9.71E-01,9.39E-01,-0.0762454,-6.89513,-0.00206336,1080,CFTR
24147_at,9.71E-01,9.39E-01,0.0761886,-6.89513,0.00229128,24147,FJX1
138799_at,9.71E-01,9.39E-01,0.0761789,-6.89513,0.00395593,138799,OR13C5
100510707_at,9.71E-01,9.4E-01,0.0759862,-6.89515,0.00224703,100510707,TBC1D3J
138428_at,9.71E-01,9.4E-01,0.0759192,-6.89515,0.00373524,138428,PTRH1
2302_at,9.71E-01,9.4E-01,-0.075804,-6.89516,-0.00279906,2302,FOXJ1
9094_at,9.71E-01,9.4E-01,0.0757904,-6.89516,0.00258997,9094,UNC119
27439_at,9.72E-01,9.4E-01,0.0755785,-6.89518,0.00264581,27439,TMEM121B
50839_at,9.72E-01,9.4E-01,0.0754454,-6.89519,0.00533006,50839,TAS2R10
183_at,9.72E-01,9.4E-01,0.0754021,-6.89519,0.002435,183,AGT
5105_at,9.72E-01,9.4E-01,-0.0750914,-6.89521,-0.00310326,5105,PCK1
9427_at,9.72E-01,9.4E-01,0.0750335,-6.89522,0.0032305,9427,ECEL1
84940_at,9.72E-01,9.4E-01,0.0749875,-6.89522,0.00255142,84940,CORO6
186_at,9.72E-01,9.4E-01,0.0748358,-6.89523,0.00303551,186,AGTR2
28971_at,9.72E-01,9.41E-01,-0.0743527,-6.89527,-0.00442819,28971,AAMDC
2073_at,9.72E-01,9.41E-01,-0.0740953,-6.89529,-0.00296387,2073,ERCC5
11189_at,9.72E-01,9.41E-01,-0.0740909,-6.89529,-0.00329146,11189,CELF3
79187_at,9.72E-01,9.41E-01,0.0737587,-6.89531,0.00289787,79187,FSD1
28972_at,9.72E-01,9.41E-01,0.0737095,-6.89532,0.00409695,28972,SPCS1
387082_at,9.72E-01,9.41E-01,0.0736977,-6.89532,0.00465463,387082,SUMO4
53339_at,9.72E-01,9.41E-01,-0.0736707,-6.89532,-0.00392363,53339,BTBD1
284805_at,9.72E-01,9.41E-01,0.0736052,-6.89532,0.00250352,284805,C20orf203
101928361_at,9.72E-01,9.41E-01,-0.0735566,-6.89533,-0.00541389,101928361,LOC101928361
1641_at,9.72E-01,9.42E-01,0.0733921,-6.89534,0.00233349,1641,DCX
100129654_at,9.72E-01,9.42E-01,0.0733427,-6.89534,0.00249051,100129654,TCF24
3765_at,9.72E-01,9.42E-01,-0.0732741,-6.89535,-0.00236213,3765,KCNJ9
23165_at,9.72E-01,9.42E-01,0.0732558,-6.89535,0.00451413,23165,NUP205
84820_at,9.72E-01,9.42E-01,-0.0732541,-6.89535,-0.00364685,84820,POLR2J4
780776_at,9.73E-01,9.42E-01,0.0730611,-6.89536,0.0018906,780776,TVP23A
3054_at,9.73E-01,9.42E-01,-0.0727925,-6.89538,-0.00478655,3054,HCFC1
57020_at,9.73E-01,9.42E-01,-0.0727291,-6.89539,-0.00335139,57020,C16orf62
653486_at,9.73E-01,9.42E-01,-0.0726924,-6.89539,-0.00527573,653486,SCGB1C2
348807_at,9.73E-01,9.42E-01,-0.0725261,-6.8954,-0.00229712,348807,CFAP100
55269_at,9.73E-01,9.42E-01,-0.0724026,-6.89541,-0.00443098,55269,PSPC1
203859_at,9.73E-01,9.43E-01,-0.071955,-6.89544,-0.00158583,203859,ANO5
3630_at,9.73E-01,9.43E-01,-0.0718479,-6.89545,-0.00249102,3630,INS
90427_at,9.73E-01,9.43E-01,0.0717873,-6.89546,0.00359378,90427,BMF
57037_at,9.73E-01,9.43E-01,-0.0716989,-6.89546,-0.00370935,57037,ANKMY2
27309_at,9.73E-01,9.43E-01,-0.0716283,-6.89547,-0.00244501,27309,ZNF330
27146_at,9.73E-01,9.43E-01,-0.0715013,-6.89548,-0.00339025,27146,FAM184B
10565_at,9.73E-01,9.43E-01,-0.0714477,-6.89548,-0.00258277,10565,ARFGEF1
343071_at,9.73E-01,9.43E-01,-0.071376,-6.89548,-0.00232822,343071,PRAMEF10
646808_at,9.73E-01,9.43E-01,-0.0711778,-6.8955,-0.00397573,646808,LAGE3P1
286436_at,9.73E-01,9.43E-01,0.0711751,-6.8955,0.00297502,286436,H2BFM
6750_at,9.73E-01,9.43E-01,-0.0709667,-6.89551,-0.00245235,6750,SST
153572_at,9.74E-01,9.44E-01,-0.0706949,-6.89553,-0.00245014,153572,IRX2
10350_at,9.74E-01,9.44E-01,-0.070311,-6.89556,-0.00213355,10350,ABCA9
90050_at,9.74E-01,9.44E-01,-0.0702226,-6.89557,-0.00227391,90050,FAM181A
440982_at,9.74E-01,9.44E-01,0.0701751,-6.89557,0.00233089,440982,LOC440982
5459_at,9.74E-01,9.44E-01,0.0701355,-6.89557,0.00213064,5459,POU4F3
282973_at,9.74E-01,9.45E-01,-0.0695065,-6.89562,-0.00275026,282973,JAKMIP3
399948_at,9.74E-01,9.45E-01,-0.0694534,-6.89562,-0.00225757,399948,COLCA1
203245_at,9.74E-01,9.45E-01,0.0693464,-6.89563,0.00361993,203245,NAIF1
23408_at,9.74E-01,9.45E-01,-0.0693439,-6.89563,-0.0024468,23408,SIRT5
27077_at,9.74E-01,9.45E-01,0.0693219,-6.89563,0.00257298,27077,B9D1
3996_at,9.74E-01,9.45E-01,0.0691919,-6.89564,0.00302342,3996,LLGL1
64799_at,9.74E-01,9.45E-01,0.0691721,-6.89564,0.00326984,64799,IQCH
8028_at,9.74E-01,9.45E-01,0.0690833,-6.89564,0.00474411,8028,MLLT10
145853_at,9.74E-01,9.45E-01,0.0690793,-6.89564,0.00258489,145853,C15orf61
730013_at,9.74E-01,9.45E-01,0.0690193,-6.89565,0.00640603,730013,ABCC6P2
400793_at,9.74E-01,9.45E-01,-0.068996,-6.89565,-0.00296452,400793,C1orf226
4336_at,9.74E-01,9.45E-01,-0.0689803,-6.89565,-0.00236338,4336,MOBP
26190_at,9.74E-01,9.45E-01,0.068863,-6.89566,0.00406539,26190,FBXW2
56944_at,9.74E-01,9.45E-01,-0.0688156,-6.89566,-0.00239281,56944,OLFML3
1958_at,9.74E-01,9.45E-01,-0.0687439,-6.89567,-0.0032994,1958,EGR1
390928_at,9.74E-01,9.45E-01,0.0685906,-6.89568,0.00238575,390928,ACP7
80210_at,9.74E-01,9.45E-01,0.0685418,-6.89568,0.00258452,80210,ARMC9
4808_at,9.74E-01,9.46E-01,-0.0683798,-6.89569,-0.00187998,4808,NHLH2
84893_at,9.74E-01,9.46E-01,-0.0683082,-6.8957,-0.00218447,84893,FBXO18
256949_at,9.74E-01,9.46E-01,-0.068077,-6.89571,-0.00272355,256949,KANK3
8871_at,9.75E-01,9.46E-01,-0.0678212,-6.89573,-0.0041092,8871,SYNJ2
462_at,9.75E-01,9.46E-01,0.0677919,-6.89573,0.00186753,462,SERPINC1
6346_at,9.75E-01,9.46E-01,-0.0675404,-6.89575,-0.00264436,6346,CCL1
79949_at,9.75E-01,9.46E-01,-0.0674148,-6.89576,-0.00204382,79949,PLEKHS1
1768_at,9.75E-01,9.46E-01,-0.0672809,-6.89577,-0.00292168,1768,DNAH6
388419_at,9.75E-01,9.47E-01,-0.0670999,-6.89578,-0.0019282,388419,BTBD17
84153_at,9.75E-01,9.47E-01,-0.066889,-6.89579,-0.00388242,84153,RNASEH2C
3990_at,9.75E-01,9.47E-01,-0.0668778,-6.89579,-0.00353765,3990,LIPC
55726_at,9.75E-01,9.47E-01,0.0666146,-6.89581,0.00518315,55726,INTS13
30819_at,9.75E-01,9.47E-01,-0.066569,-6.89581,-0.00332979,30819,KCNIP2
388284_at,9.75E-01,9.47E-01,-0.0664643,-6.89582,-0.00250523,388284,C16orf86
100131213_at,9.75E-01,9.47E-01,-0.0662579,-6.89583,-0.00304492,100131213,ZNF503-AS2
11187_at,9.75E-01,9.47E-01,0.0661924,-6.89584,0.00287852,11187,PKP3
84842_at,9.76E-01,9.48E-01,0.0657973,-6.89587,0.00256564,84842,HPDL
51650_at,9.76E-01,9.48E-01,-0.0654328,-6.89589,-0.00382391,51650,MRPS33
9462_at,9.76E-01,9.48E-01,-0.0650608,-6.89591,-0.00251445,9462,RASAL2
4632_at,9.76E-01,9.48E-01,-0.0648651,-6.89593,-0.00237972,4632,MYL1
85289_at,9.76E-01,9.48E-01,-0.0647598,-6.89593,-0.00294891,85289,KRTAP4-5
11201_at,9.76E-01,9.49E-01,-0.064645,-6.89594,-0.00414756,11201,POLI
346606_at,9.76E-01,9.49E-01,0.0646267,-6.89594,0.00243968,346606,MOGAT3
92086_at,9.76E-01,9.49E-01,0.064592,-6.89594,0.00229023,92086,GGTLC1
30816_at,9.76E-01,9.49E-01,-0.0645486,-6.89595,-0.00362938,30816,ERVW-1
10861_at,9.76E-01,9.49E-01,0.0643533,-6.89596,0.00490215,10861,SLC26A1
60626_at,9.76E-01,9.49E-01,0.0643408,-6.89596,0.00379941,60626,RIC8A
157724_at,9.76E-01,9.49E-01,0.0642584,-6.89596,0.00165985,157724,SLC7A13
10884_at,9.76E-01,9.49E-01,0.0639751,-6.89598,0.00354294,10884,MRPS30
1406_at,9.76E-01,9.49E-01,-0.0637924,-6.89599,-0.00315193,1406,CRX
121793_at,9.76E-01,9.49E-01,-0.0637114,-6.896,-0.0024333,121793,TEX29
8891_at,9.76E-01,9.49E-01,-0.063588,-6.89601,-0.00319462,8891,EIF2B3
127294_at,9.76E-01,9.49E-01,-0.0635279,-6.89601,-0.00194675,127294,MYOM3
79935_at,9.76E-01,9.49E-01,-0.063486,-6.89601,-0.00245,79935,CNTD2
257313_at,9.76E-01,9.49E-01,0.0634542,-6.89602,0.00121273,257313,UTS2B
114990_at,9.76E-01,9.49E-01,-0.0634369,-6.89602,-0.00252557,114990,VASN
375307_at,9.76E-01,9.5E-01,0.0633929,-6.89602,0.00204459,375307,CATIP
26747_at,9.76E-01,9.5E-01,0.0633251,-6.89602,0.00358797,26747,NUFIP1
5606_at,9.76E-01,9.5E-01,0.0632782,-6.89603,0.00502599,5606,MAP2K3
84261_at,9.76E-01,9.5E-01,-0.0631038,-6.89604,-0.00218884,84261,FBXW9
83953_at,9.76E-01,9.5E-01,-0.0630901,-6.89604,-0.00224665,83953,FCAMR
6887_at,9.76E-01,9.5E-01,0.0629753,-6.89605,0.00198423,6887,TAL2
221409_at,9.76E-01,9.5E-01,0.0629335,-6.89605,0.00238658,221409,SPATS1
54733_at,9.76E-01,9.5E-01,0.0629254,-6.89605,0.0023867,54733,SLC35F2
391189_at,9.76E-01,9.5E-01,-0.0629066,-6.89605,-0.0022773,391189,OR11L1
56124_at,9.76E-01,9.5E-01,0.0628505,-6.89605,0.00321405,56124,PCDHB12
254879_at,9.76E-01,9.5E-01,0.062648,-6.89607,0.00204411,254879,OR2T6
4677_at,9.77E-01,9.5E-01,0.0624121,-6.89608,0.00268005,4677,NARS
57469_at,9.77E-01,9.5E-01,0.0623847,-6.89608,0.00212503,57469,PNMA8B
126661_at,9.77E-01,9.5E-01,0.0622903,-6.89609,0.00472043,126661,CCDC163
170394_at,9.77E-01,9.5E-01,0.0622458,-6.89609,0.00273931,170394,PWWP2B
102467146_at,9.77E-01,9.51E-01,0.0621242,-6.8961,0.00184098,102467146,MAFTRR
168090_at,9.77E-01,9.51E-01,0.0620209,-6.89611,0.00151047,168090,C6orf118
3645_at,9.77E-01,9.51E-01,0.0620141,-6.89611,0.00202764,3645,INSRR
93663_at,9.77E-01,9.51E-01,-0.0618696,-6.89611,-0.00632697,93663,ARHGAP18
10787_at,9.77E-01,9.51E-01,-0.061796,-6.89612,-0.0017207,10787,NCKAP1
1311_at,9.77E-01,9.51E-01,0.0613376,-6.89615,0.00261342,1311,COMP
842_at,9.77E-01,9.51E-01,0.0613333,-6.89615,0.00188604,842,CASP9
9506_at,9.77E-01,9.51E-01,-0.0612429,-6.89615,-0.00208423,9506,PAGE4
57132_at,9.77E-01,9.51E-01,0.0612344,-6.89615,0.00270984,57132,CHMP1B
120379_at,9.77E-01,9.51E-01,0.0611355,-6.89616,0.00188111,120379,PIH1D2
6659_at,9.77E-01,9.51E-01,-0.061046,-6.89617,-0.00267385,6659,SOX4
51474_at,9.77E-01,9.52E-01,-0.060698,-6.89619,-0.00383824,51474,LIMA1
341_at,9.77E-01,9.52E-01,0.0606363,-6.89619,0.00197581,341,APOC1
22878_at,9.77E-01,9.52E-01,0.0605348,-6.8962,0.00497299,22878,TRAPPC8
3170_at,9.77E-01,9.52E-01,0.0605194,-6.8962,0.00204935,3170,FOXA2
22894_at,9.77E-01,9.52E-01,0.0602854,-6.89621,0.00387065,22894,DIS3
401551_at,9.77E-01,9.52E-01,0.0602764,-6.89621,0.00279661,401551,WDR38
161247_at,9.77E-01,9.52E-01,-0.0602359,-6.89621,-0.00216916,161247,FITM1
10985_at,9.77E-01,9.52E-01,-0.0601807,-6.89622,-0.00256391,10985,GCN1
84280_at,9.77E-01,9.52E-01,0.0601732,-6.89622,0.00361841,84280,BTBD10
283284_at,9.77E-01,9.52E-01,0.0601489,-6.89622,0.00250697,283284,IGSF22
353131_at,9.77E-01,9.52E-01,-0.0601439,-6.89622,-0.0031324,353131,LCE1A
83742_at,9.77E-01,9.52E-01,0.0600076,-6.89623,0.00343834,83742,MARVELD1
6794_at,9.77E-01,9.52E-01,0.0599322,-6.89623,0.00328896,6794,STK11
9589_at,9.77E-01,9.52E-01,0.0598222,-6.89624,0.00515079,9589,WTAP
284306_at,9.77E-01,9.52E-01,0.0597371,-6.89624,0.00451847,284306,ZNF547
29953_at,9.77E-01,9.52E-01,0.0597221,-6.89624,0.0015648,29953,TRHDE
66004_at,9.77E-01,9.52E-01,-0.0597051,-6.89625,-0.0043111,66004,LYNX1
116444_at,9.77E-01,9.53E-01,0.0594601,-6.89626,0.00249006,116444,GRIN3B
83605_at,9.77E-01,9.53E-01,0.059447,-6.89626,0.00162542,83605,CCM2
401190_at,9.77E-01,9.53E-01,-0.0593211,-6.89627,-0.00217441,401190,RGS7BP
3007_at,9.77E-01,9.53E-01,0.059295,-6.89627,0.00339975,3007,HIST1H1D
196446_at,9.77E-01,9.53E-01,-0.0590538,-6.89628,-0.00193742,196446,MYRFL
79006_at,9.77E-01,9.53E-01,-0.0590429,-6.89628,-0.0021191,79006,METRN
9390_at,9.77E-01,9.53E-01,-0.059012,-6.89629,-0.00180098,9390,SLC22A13
9130_at,9.77E-01,9.53E-01,0.0590007,-6.89629,0.00194834,9130,FAM50A
51545_at,9.77E-01,9.53E-01,-0.0588295,-6.8963,-0.00290375,51545,ZNF581
91851_at,9.77E-01,9.53E-01,-0.0586355,-6.89631,-0.00136613,91851,CHRDL1
6017_at,9.77E-01,9.53E-01,-0.0586296,-6.89631,-0.00167034,6017,RLBP1
83639_at,9.77E-01,9.53E-01,-0.0584764,-6.89632,-0.00220281,83639,TEX101
2118_at,9.78E-01,9.54E-01,-0.0583536,-6.89632,-0.0020977,2118,ETV4
6389_at,9.78E-01,9.54E-01,-0.0582661,-6.89633,-0.00349025,6389,SDHA
4174_at,9.78E-01,9.54E-01,0.0579347,-6.89635,0.00284463,4174,MCM5
26333_at,9.78E-01,9.54E-01,0.0579145,-6.89635,0.00241707,26333,OR7A17
246181_at,9.78E-01,9.54E-01,-0.0579124,-6.89635,-0.00220284,246181,AKR7L
343990_at,9.78E-01,9.54E-01,0.0578467,-6.89635,0.00244947,343990,KIAA1211L
2764_at,9.78E-01,9.54E-01,0.0577294,-6.89636,0.00261967,2764,GMFB
1827_at,9.78E-01,9.54E-01,0.057661,-6.89636,0.0028559,1827,RCAN1
102723426_at,9.78E-01,9.54E-01,-0.0575475,-6.89637,-0.00200736,102723426,LINC01496
254122_at,9.78E-01,9.54E-01,0.0575018,-6.89637,0.00190486,254122,SNX32
2905_at,9.78E-01,9.54E-01,-0.0574019,-6.89638,-0.00279843,2905,GRIN2C
85474_at,9.78E-01,9.54E-01,-0.0573642,-6.89638,-0.00267765,85474,LBX2
129868_at,9.78E-01,9.54E-01,0.0571618,-6.89639,0.0027336,129868,TRIM43
65268_at,9.78E-01,9.55E-01,-0.0569055,-6.89641,-0.00203214,65268,WNK2
10580_at,9.78E-01,9.55E-01,-0.0568407,-6.89641,-0.00225716,10580,SORBS1
55915_at,9.78E-01,9.55E-01,0.0564608,-6.89643,0.00466496,55915,LANCL2
57418_at,9.78E-01,9.55E-01,0.0563711,-6.89644,0.00296394,57418,WDR18
441178_at,9.78E-01,9.55E-01,0.0562144,-6.89645,0.00194689,441178,LINC02487
8995_at,9.78E-01,9.55E-01,-0.0561606,-6.89645,-0.00144189,8995,TNFSF18
